,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
361,11,4,60.0,9720,1,3,3,0,4,0,17,2,2,0,4,6,7,1910,1,0,7,8,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,741.0,741.0,0,0,1,3,780,741,0,1521,0.0,0.0,1,0,4,1,2,8,6,0,5,1950.0,3,3.0,640.0,4,5,2,0,0,238,0,0,0,0,11,3,8,4,152.1,13,1.0,3732.5,99
362,6,0,72.0,9392,1,3,3,0,0,0,9,2,2,0,2,3,3,1900,4,0,0,0,2,0.0,3,1,1,1,4,3,6,0.0,6,0.0,245.0,245.0,0,4,0,3,797,0,0,797,0.0,0.0,1,0,2,1,3,5,6,0,6,2005.0,1,0.0,0.0,2,3,0,0,36,94,0,0,0,0,11,3,8,0,113.85714285714286,6,1.0,1716.5,109
363,6,3,53.11645876495311,6615,1,3,3,0,4,0,3,2,2,0,2,6,6,1923,1,0,7,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,1022.0,1022.0,0,4,0,0,1432,0,0,1432,0.0,0.0,1,0,3,1,2,6,6,1,3,1923.0,3,1.0,216.0,0,5,2,266,61,0,0,0,0,0,11,3,8,4,179.0,12,1.0,3483.0,86
364,11,3,50.0,4960,1,3,3,0,4,0,3,6,2,0,0,5,7,1930,1,0,12,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,297.0,297.0,0,0,1,3,1001,653,0,1654,0.0,0.0,2,0,3,1,3,7,6,1,5,1955.0,3,1.0,336.0,4,5,0,244,60,0,0,0,0,0,7,3,8,4,165.4,12,2.0,3624.5,79
365,9,4,60.0,6000,1,3,3,0,0,0,3,2,2,0,0,5,5,1924,1,0,9,11,1,444.0,3,4,0,4,4,3,5,220.0,6,0.0,248.0,468.0,0,2,1,3,822,320,0,1142,0.0,0.0,1,0,3,1,3,6,6,0,1,1924.0,0,1.0,320.0,4,5,2,0,0,98,0,0,0,0,8,3,8,4,142.75,10,1.0,3122.0,85
366,6,4,51.0,6120,1,3,3,0,4,0,3,2,2,0,2,5,6,1925,1,0,7,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,960.0,960.0,0,2,1,3,995,0,0,995,0.0,0.0,1,0,2,1,3,5,6,0,5,1926.0,3,1.0,264.0,4,5,2,0,15,51,0,0,0,0,5,3,8,0,142.14285714285714,11,1.0,2602.0,84
367,9,4,51.0,6120,1,3,3,0,4,0,3,2,2,0,0,5,6,1938,1,0,11,13,2,0.0,3,4,0,4,0,3,3,273.0,6,0.0,679.0,952.0,0,4,1,0,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,6,1,5,1938.0,3,1.0,250.0,0,5,2,189,0,34,150,0,0,0,4,3,8,4,175.77777777777777,11,2.0,3765.0,71
368,6,4,50.0,8635,1,3,3,0,4,0,3,2,2,0,2,5,5,1925,3,0,11,13,2,0.0,3,1,0,4,4,3,3,134.0,6,0.0,938.0,1072.0,0,4,1,3,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,6,0,5,1982.0,3,5.0,1184.0,0,5,1,0,0,105,0,0,0,0,10,3,8,4,153.14285714285714,10,2.0,3272.0,84
369,11,4,57.0,8094,1,3,3,0,4,0,17,2,2,0,4,6,6,1915,1,0,7,8,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,1048.0,1048.0,0,2,1,0,1048,720,0,1768,0.0,0.0,2,0,3,1,3,8,6,0,5,1930.0,3,2.0,576.0,0,1,2,0,0,150,0,0,0,0,8,3,8,4,160.72727272727272,12,2.0,4348.0,94
370,11,4,68.0,9928,1,3,3,0,4,0,17,2,2,0,4,7,8,1915,1,0,11,13,2,0.0,3,2,0,4,4,3,6,0.0,6,0.0,672.0,672.0,0,1,1,3,1272,672,0,1944,0.0,0.0,2,0,3,1,3,8,3,0,5,1915.0,3,1.0,216.0,4,5,0,24,28,0,0,0,0,400,8,3,8,4,176.72727272727272,15,2.0,4332.0,94
371,15,4,50.0,3000,1,3,0,0,4,0,17,2,2,2,4,5,1,1922,3,0,7,8,2,0.0,3,4,0,4,0,3,6,0.0,6,0.0,1040.0,1040.0,0,4,0,3,1088,1040,0,2128,0.0,0.0,2,0,4,2,3,11,5,0,6,2005.0,1,0.0,0.0,2,3,2,0,56,0,0,0,0,0,11,3,8,0,141.86666666666667,6,2.0,4776.0,87
372,11,4,57.0,6876,1,3,3,0,4,0,9,2,2,0,4,6,5,1927,1,0,8,9,2,0.0,3,4,1,4,0,3,1,522.0,6,0.0,198.0,720.0,0,1,1,3,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,6,0,1,1927.0,3,1.0,316.0,4,5,2,0,0,213,0,0,0,0,10,3,8,4,175.45454545454547,11,3.0,4378.0,82
373,11,4,64.70829896820369,5775,1,1,0,0,0,1,17,1,2,0,4,6,7,1915,1,0,11,13,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,483.0,483.0,0,0,1,3,741,686,0,1427,0.0,0.0,1,0,3,1,2,7,6,0,1,1915.0,3,1.0,379.0,4,5,2,0,24,112,0,0,0,0,4,3,8,4,158.55555555555554,13,1.0,3285.0,94
374,4,4,41.0,5852,1,2,0,0,0,0,17,1,2,1,3,7,5,1902,1,0,7,8,3,188.0,3,1,0,4,0,3,5,169.0,6,0.0,851.0,1020.0,0,4,0,1,978,886,0,1864,0.0,0.0,2,1,6,1,3,9,6,0,6,2005.0,1,0.0,0.0,2,3,0,0,188,102,0,0,0,0,7,3,8,4,143.3846153846154,12,2.5,4426.0,107
375,9,4,60.0,5160,1,3,3,0,0,0,9,2,2,0,0,6,6,1927,1,0,7,8,2,0.0,3,1,0,4,4,3,6,0.0,6,0.0,1204.0,1204.0,0,4,1,0,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,6,0,5,1927.0,3,1.0,384.0,0,5,2,0,0,148,0,0,0,0,10,3,8,4,277.6666666666667,12,1.0,4126.0,82
376,14,4,86.0,5160,1,3,3,0,4,0,9,2,2,0,5,4,6,1923,3,0,7,8,2,0.0,3,2,2,2,0,0,1,749.0,5,63.0,46.0,858.0,0,4,1,3,892,0,0,892,1.0,0.0,1,0,1,1,2,5,3,0,6,2005.0,1,0.0,0.0,2,3,0,0,0,105,0,160,0,0,9,3,0,0,127.42857142857143,10,2.0,2213.0,86
377,4,4,60.0,10320,1,3,0,0,4,0,9,0,2,1,4,6,7,1915,1,0,7,8,2,0.0,3,2,1,4,4,3,5,276.0,0,262.0,160.0,698.0,0,0,1,1,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,6,0,5,1915.0,3,1.0,308.0,4,5,2,0,0,288,0,0,0,0,4,3,8,4,140.3,13,2.5,3309.0,94
378,5,3,50.0,4280,1,0,3,0,4,0,19,2,2,0,2,4,9,1946,1,0,7,8,2,0.0,3,2,1,1,4,3,6,0.0,6,0.0,560.0,560.0,0,0,1,0,704,0,0,704,0.0,1.0,1,0,2,1,1,4,6,0,4,1946.0,3,1.0,220.0,4,5,2,0,0,24,0,0,0,0,11,3,8,4,117.33333333333333,13,1.5,1798.0,63
379,15,3,60.0,10800,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1,0,8,9,2,0.0,3,2,1,2,1,1,2,1200.0,6,0.0,0.0,1200.0,0,4,1,3,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,6,0,6,2005.0,1,0.0,0.0,2,3,2,120,0,0,0,0,0,0,5,3,8,2,133.33333333333334,10,6.0,3000.0,22
380,15,3,62.90140013108352,10547,1,0,3,0,4,0,7,2,2,2,5,5,5,1978,1,0,8,9,2,0.0,3,4,2,2,1,1,2,1152.0,6,0.0,0.0,1152.0,0,4,1,3,1152,0,0,1152,2.0,0.0,2,0,2,2,3,6,6,0,5,1960.0,3,1.0,252.0,4,1,0,0,0,0,0,0,0,0,9,3,8,4,115.2,10,4.0,3006.0,31
381,9,3,60.0,9780,1,3,3,0,4,0,7,2,2,0,0,5,3,1934,1,0,7,8,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,585.0,585.0,0,4,0,0,687,425,0,1112,1.0,0.0,2,0,4,1,3,6,6,0,5,1934.0,3,1.0,226.0,3,4,0,0,0,0,0,0,0,0,5,3,8,4,123.55555555555556,8,3.0,2629.5,75
382,5,3,75.0,11625,1,3,3,0,4,0,19,2,2,0,2,5,6,1967,3,0,6,6,1,172.0,3,4,1,4,4,3,1,527.0,6,0.0,525.0,1052.0,0,4,1,3,1052,0,0,1052,0.0,0.0,1,1,3,1,3,6,6,1,1,1984.0,0,1.0,668.0,4,5,2,0,215,0,0,0,0,0,6,3,8,0,116.88888888888889,11,1.5,3136.0,42
383,14,3,52.96778698960985,8014,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1,0,8,6,1,23.0,3,4,1,2,4,1,2,456.0,6,0.0,0.0,456.0,0,4,1,3,1034,0,0,1034,0.0,1.0,1,0,3,1,3,5,6,1,2,1978.0,0,2.0,504.0,4,5,2,0,0,0,0,0,0,0,8,3,8,4,147.71428571428572,11,1.5,2571.0,31
384,13,3,88.0,15400,1,3,3,0,4,0,19,2,2,0,6,5,5,1961,3,0,6,6,2,0.0,3,4,1,4,1,3,6,0.0,6,0.0,552.0,552.0,0,4,1,3,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,6,1,1,1961.0,3,1.0,384.0,4,5,2,290,40,0,0,0,0,0,9,3,8,4,161.27272727272728,10,2.0,3757.0,48
385,13,3,88.0,15312,1,3,3,0,4,0,19,2,2,0,6,6,5,1960,3,0,11,13,1,54.0,3,4,1,4,4,0,1,588.0,6,0.0,550.0,1138.0,0,0,1,3,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,6,1,1,1960.0,2,2.0,480.0,4,5,2,0,0,0,0,140,0,0,5,3,0,4,142.25,11,1.5,3139.0,49
386,13,3,84.19207287554089,15584,1,3,3,0,4,0,4,2,2,0,6,5,5,1956,3,0,11,13,1,366.0,3,4,1,4,4,2,6,0.0,6,0.0,825.0,825.0,0,0,1,3,2071,0,0,2071,0.0,1.0,1,1,4,1,3,9,6,1,1,1956.0,3,1.0,336.0,4,5,2,131,28,0,0,0,0,0,1,3,8,4,172.58333333333334,10,2.0,5088.5,53
387,5,3,86.2344320753174,9000,1,3,3,0,0,0,19,2,2,0,2,2,2,1947,1,0,11,13,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,0,1,0,3,660,0,0,660,0.0,0.0,1,0,2,1,1,5,3,0,6,2005.0,1,0.0,0.0,2,3,0,0,0,100,0,0,0,0,8,3,8,4,94.28571428571429,4,1.0,1320.0,62
388,5,3,51.91577176027916,15635,1,0,3,0,1,0,7,2,2,0,2,4,5,1954,1,0,10,12,2,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,0.0,0,4,1,3,1383,0,0,1383,0.0,0.0,1,0,2,1,3,6,4,0,1,1980.0,3,2.0,498.0,0,5,2,0,0,90,0,110,0,0,1,3,8,4,172.875,9,1.0,3015.0,55
389,5,3,68.0,9571,1,3,3,0,4,0,7,2,2,0,2,5,5,1956,3,0,7,8,2,0.0,3,4,1,4,4,3,5,257.0,6,0.0,816.0,1073.0,0,4,1,0,1073,0,0,1073,1.0,0.0,1,0,2,1,3,5,6,0,1,1956.0,3,1.0,340.0,4,5,2,0,0,0,0,0,0,0,4,3,8,4,153.28571428571428,10,2.0,2852.5,53
390,10,3,50.0,9350,1,3,0,0,4,0,7,2,2,0,4,6,7,1946,3,0,7,8,2,0.0,3,4,1,4,4,3,1,342.0,6,0.0,405.0,747.0,0,0,1,3,892,747,0,1639,0.0,0.0,1,1,3,1,2,6,6,1,5,1946.0,3,1.0,240.0,4,5,2,0,50,0,0,0,0,0,9,3,8,4,182.11111111111111,13,1.5,3771.5,63
391,5,3,62.0,7440,1,3,3,0,4,0,7,2,2,0,2,5,6,1954,1,0,11,13,2,0.0,3,4,1,2,4,3,1,173.0,6,0.0,916.0,1089.0,1,4,1,3,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,6,1,5,1954.0,2,1.0,252.0,4,5,1,328,0,0,0,0,0,0,11,3,8,4,155.57142857142858,11,2.0,2848.5,55
392,0,3,42.0,4235,1,3,3,0,4,0,7,2,2,4,2,5,5,1984,1,0,6,6,1,149.0,2,4,1,2,4,2,2,552.0,0,393.0,104.0,1049.0,0,4,1,3,1049,0,0,1049,1.0,0.0,2,0,2,1,2,5,6,0,1,1984.0,0,1.0,266.0,4,5,2,0,105,0,0,0,0,0,4,3,8,4,131.125,10,3.0,2904.5,25
393,13,3,74.0,10778,1,0,3,0,4,0,20,1,2,0,6,7,6,1990,1,0,6,6,2,0.0,2,4,2,2,4,3,2,460.0,0,286.0,308.0,1054.0,0,2,1,3,1061,0,0,1061,1.0,0.0,1,1,1,1,2,4,6,0,1,1990.0,3,2.0,462.0,4,5,2,114,36,0,0,0,0,0,9,3,8,4,151.57142857142858,13,2.5,2880.0,19
394,13,3,66.0,19255,1,0,3,0,4,0,20,2,2,0,6,6,5,1983,1,0,11,13,1,100.0,2,4,1,2,4,0,5,70.0,2,450.0,0.0,520.0,0,2,1,3,1338,0,0,1338,0.0,0.0,1,1,2,1,2,5,3,1,1,1983.0,3,2.0,576.0,4,5,2,0,0,0,0,0,0,600,11,3,8,4,167.25,11,1.5,3324.0,26
395,10,3,85.0,10560,1,3,3,0,0,0,20,2,2,0,4,7,5,1993,1,0,10,12,2,0.0,2,2,2,2,1,3,2,474.0,6,0.0,605.0,1079.0,0,0,1,3,1079,800,0,1879,1.0,0.0,2,1,3,1,2,8,6,1,1,1993.0,2,2.0,473.0,4,5,2,400,100,144,0,0,0,0,10,3,8,4,156.58333333333334,12,3.5,4534.0,16
396,11,3,120.0,26400,1,3,0,0,2,0,20,1,2,0,4,5,7,1880,1,0,6,6,2,0.0,2,4,2,3,2,4,4,0.0,4,0.0,0.0,0.0,0,0,1,3,1288,728,0,2016,0.0,0.0,1,0,4,1,3,7,4,1,1,1900.0,3,2.0,576.0,4,5,1,0,0,0,0,0,0,0,8,3,8,4,224.0,12,1.0,4320.0,129
397,15,3,64.0,7018,1,3,3,0,4,0,20,1,2,2,4,5,5,1979,1,0,6,6,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,0,4,1,3,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,6,0,5,1979.0,3,2.0,720.0,4,5,2,73,0,0,0,0,0,0,8,3,8,2,185.66666666666666,10,2.0,4816.0,30
398,15,3,64.0,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1,0,6,6,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,0,4,1,3,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,6,0,1,1979.0,3,2.0,400.0,4,5,2,0,0,0,0,0,0,0,8,3,8,2,127.91666666666667,10,2.0,3270.0,30
399,15,3,64.0,7040,1,3,3,0,4,0,20,1,2,2,5,5,5,1979,1,0,8,9,1,216.0,3,4,1,2,4,0,2,1094.0,6,0.0,0.0,1094.0,0,4,1,3,1229,0,0,1229,2.0,0.0,0,2,2,2,2,6,6,2,5,1979.0,3,2.0,672.0,4,5,2,120,0,0,0,0,0,0,8,3,8,2,122.9,10,3.0,3557.0,30
400,15,3,64.0,7007,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1,0,6,6,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,0,4,1,3,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,6,0,1,1979.0,3,2.0,400.0,4,5,2,0,0,0,0,0,0,0,8,3,8,2,126.08333333333333,10,2.0,3226.0,30
401,15,3,92.02741482010002,11855,1,3,3,0,4,0,20,2,2,2,4,7,5,2000,3,0,10,12,1,23.0,3,4,2,0,4,3,2,820.0,6,0.0,348.0,1168.0,0,0,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,3,2000.0,0,4.0,820.0,4,5,2,312,0,0,0,0,0,0,1,3,8,4,174.1875,12,7.0,6591.0,9
402,15,3,78.7278456908144,7939,1,3,3,0,4,0,20,1,2,2,4,7,5,2000,3,0,10,12,1,23.0,3,4,2,0,4,3,2,820.0,6,0.0,348.0,1168.0,0,0,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,3,2000.0,0,4.0,820.0,4,5,2,312,0,0,0,0,0,0,1,3,8,4,174.1875,12,7.0,6591.0,9
403,15,3,78.7278456908144,7976,1,3,3,0,4,0,20,1,2,2,4,7,5,2000,3,0,10,12,1,23.0,3,4,2,0,4,3,2,820.0,6,0.0,348.0,1168.0,0,0,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,3,2000.0,0,4.0,820.0,4,5,2,312,0,0,0,0,0,0,1,3,8,4,174.1875,12,7.0,6591.0,9
404,5,3,84.0,10933,1,3,3,0,4,0,5,2,2,0,2,9,5,2009,3,0,10,12,3,242.0,0,4,2,0,4,1,2,1021.0,6,0.0,534.0,1555.0,0,0,1,3,1680,0,0,1680,1.0,0.0,1,1,1,1,0,8,6,1,1,2009.0,0,3.0,1138.0,4,5,2,185,24,0,0,0,0,0,9,3,6,5,152.72727272727272,14,2.5,4948.5,0
405,5,3,65.0,10816,1,0,3,0,4,0,5,2,2,0,2,9,5,2008,1,0,10,12,3,364.0,0,4,2,0,4,1,2,1104.0,6,0.0,616.0,1720.0,0,0,1,3,1720,0,0,1720,1.0,0.0,2,0,3,1,0,8,6,1,1,2008.0,2,3.0,846.0,4,5,2,208,104,0,0,0,0,0,2,3,8,4,156.36363636363637,14,3.0,5087.0,1
406,5,3,71.0,9178,1,3,3,0,4,0,5,2,2,0,2,8,5,2008,1,0,10,12,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,1468.0,1468.0,0,0,1,3,1468,0,0,1468,0.0,0.0,2,0,3,1,2,6,6,1,1,2008.0,2,3.0,904.0,4,5,2,192,142,0,0,0,0,0,8,3,8,4,163.11111111111111,13,2.0,4122.0,1
407,5,3,77.0,11422,1,0,3,0,4,0,5,2,2,0,2,8,5,2007,3,0,10,12,3,352.0,2,4,2,0,4,0,2,1359.0,6,0.0,479.0,1838.0,0,0,1,3,1838,0,0,1838,1.0,0.0,2,0,3,1,2,7,6,2,1,2007.0,2,2.0,524.0,4,5,2,154,222,0,0,0,0,0,6,3,8,4,183.8,13,3.0,5209.0,2
408,5,3,64.0,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,1,0,10,12,2,0.0,2,4,2,2,4,0,2,902.0,6,0.0,380.0,1282.0,0,0,1,3,1290,0,0,1290,1.0,0.0,2,0,2,1,2,6,6,1,1,2007.0,2,2.0,662.0,4,5,2,168,0,0,0,0,0,0,7,3,8,4,143.33333333333334,12,3.0,3552.0,2
409,5,3,95.0,10324,1,0,3,0,0,0,5,2,2,0,2,8,5,2008,1,0,10,12,1,140.0,2,4,2,2,4,0,2,872.0,6,0.0,382.0,1254.0,0,0,1,3,1254,0,0,1254,1.0,0.0,2,0,2,1,2,5,6,0,1,2008.0,2,3.0,810.0,4,5,2,168,92,0,0,0,0,0,5,3,8,4,156.75,13,3.0,3680.0,1
410,5,3,78.0,11645,1,3,3,0,4,0,5,2,2,0,2,8,5,2005,1,0,10,12,3,76.0,2,4,2,0,4,1,2,24.0,6,0.0,1474.0,1498.0,0,0,1,3,1498,0,0,1498,0.0,0.0,2,0,3,1,2,7,6,1,1,2005.0,0,3.0,844.0,4,5,2,144,98,0,0,0,0,0,5,3,8,4,149.8,13,2.0,4243.0,4
411,10,3,79.0,11646,1,0,3,0,4,0,5,2,2,0,4,6,5,2005,1,0,10,12,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,704.0,704.0,0,0,1,3,704,718,0,1422,0.0,0.0,2,1,3,1,2,7,6,1,1,2005.0,0,2.0,440.0,4,5,2,36,28,0,0,0,0,0,9,3,8,4,129.27272727272728,11,2.5,3416.0,4
412,10,3,74.07048932508474,16698,1,0,1,0,1,1,4,2,2,0,4,7,5,1992,1,0,10,12,2,0.0,2,4,2,2,4,0,2,800.0,6,0.0,649.0,1449.0,0,2,1,3,944,815,0,1759,1.0,0.0,2,1,3,1,2,7,6,1,1,1992.0,3,2.0,525.0,4,5,2,150,193,0,0,0,0,0,8,3,8,4,159.9090909090909,12,3.5,4505.0,17
413,5,3,65.0,9757,1,3,2,0,4,1,5,2,2,0,2,5,7,1994,1,0,10,12,2,0.0,3,2,2,4,4,3,0,755.0,6,0.0,235.0,990.0,0,0,1,3,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,1,1995.0,2,1.0,440.0,4,5,2,66,0,0,0,92,0,0,1,3,8,4,141.42857142857142,12,2.0,2695.0,15
414,5,3,65.0,14753,1,1,2,0,4,0,5,4,2,0,2,7,5,1998,1,0,10,12,2,0.0,3,4,2,2,4,2,2,950.0,6,0.0,513.0,1463.0,0,0,1,3,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,6,0,1,1998.0,0,2.0,539.0,4,5,2,0,81,0,0,0,0,0,3,3,8,4,182.875,12,3.0,3927.0,11
415,10,3,70.0,8750,1,3,3,0,4,0,5,2,2,0,4,6,5,1998,1,0,10,12,1,120.0,3,4,2,2,4,3,2,606.0,6,0.0,322.0,928.0,0,0,1,3,928,844,0,1772,1.0,0.0,2,1,3,1,3,7,6,1,1,1998.0,2,2.0,492.0,4,5,2,150,96,0,0,0,0,0,6,3,8,4,161.0909090909091,11,3.5,4374.0,11
416,5,3,65.0,10739,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,1,0,10,12,1,68.0,2,4,2,2,4,3,2,1259.0,6,0.0,172.0,1431.0,0,0,1,3,1444,0,0,1444,1.0,0.0,2,0,3,1,2,6,6,0,1,2002.0,2,2.0,577.0,4,5,2,144,40,0,0,0,0,0,6,3,8,4,160.44444444444446,12,3.0,3960.0,7
417,5,3,75.0,11166,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,1,0,10,12,1,180.0,2,4,2,2,4,2,2,24.0,6,0.0,1468.0,1492.0,0,0,1,3,1492,0,0,1492,0.0,0.0,2,0,3,1,2,6,6,1,1,2001.0,2,2.0,608.0,4,5,2,0,114,0,0,168,0,0,9,3,8,3,165.77777777777777,12,2.0,4214.0,8
418,5,3,46.92828889269403,16269,1,0,3,0,1,0,5,2,2,0,2,5,5,1978,1,0,7,8,1,76.0,3,4,0,2,4,0,2,625.0,6,0.0,282.0,907.0,0,4,1,3,907,0,0,907,0.0,0.0,1,0,3,1,3,5,6,0,1,1978.0,3,1.0,343.0,4,5,2,72,0,0,0,0,0,0,9,3,8,4,129.57142857142858,10,1.0,2515.0,31
419,5,3,76.0,6950,1,0,3,0,4,0,5,2,2,0,2,5,7,1979,1,0,6,6,1,40.0,3,4,1,4,4,3,0,710.0,1,72.0,132.0,914.0,0,4,1,3,914,0,0,914,1.0,0.0,1,0,2,1,3,5,6,0,1,1979.0,3,2.0,444.0,4,5,2,0,0,0,0,0,0,0,1,3,8,4,130.57142857142858,12,2.0,2547.0,30
420,5,3,90.0,11664,1,3,3,0,0,0,5,2,2,0,2,7,5,2002,3,0,10,12,2,0.0,2,4,2,2,4,0,2,1234.0,6,0.0,335.0,1569.0,0,0,1,3,1611,0,0,1611,1.0,0.0,2,0,3,1,2,6,6,0,1,2002.0,2,3.0,1231.0,4,5,2,262,93,0,0,0,0,0,11,3,8,4,179.0,12,3.0,4622.0,7
421,10,3,79.57238292104282,12334,1,0,3,0,4,0,5,2,2,0,4,8,5,2003,1,0,10,12,1,198.0,2,4,2,2,4,0,6,0.0,6,0.0,1068.0,1068.0,0,0,1,3,1068,1116,0,2184,0.0,0.0,2,1,4,1,2,8,6,1,3,2003.0,2,2.0,570.0,4,5,2,192,132,0,0,0,0,0,8,3,8,4,182.0,13,2.5,5385.0,6
422,10,3,70.0,8749,1,3,3,0,4,0,5,2,2,0,4,7,5,2002,1,0,10,12,-1,101.44619428204003,2,4,2,2,4,3,6,0.0,6,0.0,840.0,840.0,0,0,1,3,840,885,0,1725,0.0,0.0,2,1,3,1,2,6,6,0,1,2002.0,2,2.0,550.0,4,5,2,0,48,0,0,0,0,0,2,3,8,4,172.5,12,2.5,4164.693362334388,7
423,10,3,86.65179155883818,11250,1,3,3,0,0,0,5,2,2,0,4,7,5,2001,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,944.0,944.0,0,0,1,3,944,926,0,1870,0.0,0.0,2,1,3,1,2,6,6,0,1,2001.0,2,2.0,608.0,4,5,2,256,43,0,0,0,0,0,7,3,8,4,187.0,12,2.5,4516.0,8
424,5,3,90.0,15750,1,3,3,0,3,0,5,1,2,0,2,8,5,1999,1,0,10,12,1,260.0,2,4,2,2,4,1,2,1246.0,6,0.0,216.0,1462.0,0,0,1,3,1513,0,0,1513,1.0,0.0,2,0,2,1,2,5,6,1,1,1999.0,0,2.0,521.0,4,5,2,135,34,0,0,0,0,0,8,3,8,4,189.125,13,3.0,4277.5,10
425,5,3,83.94771824254823,12782,1,3,3,0,4,0,5,2,2,0,2,8,5,2002,3,0,6,6,1,164.0,2,4,2,0,4,1,2,1360.0,6,0.0,462.0,1822.0,0,0,1,3,1828,0,0,1828,1.0,0.0,2,0,3,1,2,7,6,1,1,2002.0,0,2.0,523.0,4,5,2,194,144,0,0,0,0,0,8,3,8,4,182.8,13,3.0,4992.5,7
426,5,3,70.0,8750,1,3,3,0,4,0,5,2,2,0,2,7,5,1997,1,0,10,12,1,209.0,2,4,2,2,4,0,2,1111.0,6,0.0,306.0,1417.0,0,0,1,3,1417,0,0,1417,1.0,0.0,2,0,3,1,2,7,6,1,1,1997.0,3,2.0,511.0,4,5,2,60,0,0,0,117,0,0,10,3,8,4,141.7,12,3.0,4007.0,12
427,5,3,85.0,10200,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,1,0,10,12,1,180.0,2,4,2,2,4,0,2,1478.0,6,0.0,100.0,1578.0,0,0,1,3,1602,0,0,1602,1.0,0.0,2,0,3,1,2,7,6,1,1,2007.0,2,3.0,810.0,4,5,2,0,48,0,0,195,0,0,0,3,8,4,160.2,13,3.0,4578.0,2
428,10,3,85.0,11069,1,3,3,0,0,0,5,2,2,0,4,6,5,2007,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,608.0,608.0,0,0,1,3,608,788,0,1396,0.0,0.0,2,1,3,1,2,6,6,1,3,2007.0,0,2.0,440.0,4,5,2,100,36,0,0,0,0,0,9,3,8,4,139.6,11,2.5,3316.0,2
