,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
455,4,3,80.0,9600,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,3,1,6,6,1,320.0,3,4,1,4,4,3,0,916,6,0,326,1242,1,1,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,1,1973.0,3,2,528,5,5,2,0,0,0,0,0,0,0,11,1,8,4,175500,138.0,13,1.5,3689.0,34
456,10,4,34.0,4571,1,3,3,0,4,0,17,2,2,0,5,5,5,1916,1,1,0,0,2,0.0,3,4,0,4,4,3,6,0,6,0,624,624,1,1,0,4,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,5,1916.0,3,3,513,1,1,2,0,0,96,0,0,0,0,7,2,0,0,98000,149.33333333333334,10,1.0,3256.5,92
457,4,3,72.65379178560104,53227,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,0,5,9,10,2,0.0,3,4,1,2,4,1,1,1116,6,0,248,1364,1,0,1,4,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,1,1954.0,0,2,529,5,5,2,224,137,0,0,0,0,0,5,2,8,4,256000,207.875,10,2.0,4272.5,54
458,10,4,49.43852922027202,5100,1,3,3,0,4,0,17,2,2,0,5,8,7,1925,3,1,11,15,2,0.0,3,2,2,4,4,3,6,0,6,0,588,588,1,1,1,4,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,5,1925.0,3,1,228,5,5,2,192,63,0,0,0,0,0,8,2,8,4,161000,185.11111111111111,15,1.0,3740.0,83
459,8,3,86.66890967146999,7015,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1,1,8,8,0,161.0,3,4,1,4,4,3,3,185,6,0,524,709,1,4,1,4,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,5,1950.0,3,1,352,5,5,2,0,0,248,0,0,0,0,9,3,8,4,110000,171.85714285714286,9,2.0,3097.5,59
460,9,1,75.0,8004,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,1,1,12,13,3,110.0,2,4,2,2,4,3,2,544,6,0,288,832,1,0,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,3,2009.0,0,2,552,5,5,2,0,150,0,0,0,0,0,3,3,6,5,263435,161.25,13,3.5,4672.0,0
461,10,3,60.0,7200,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,1,1,13,14,2,0.0,2,2,2,2,1,3,0,350,1,210,0,560,1,0,1,4,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,5,1971.0,2,2,576,5,5,2,256,0,0,0,0,0,0,6,3,8,4,155000,141.875,16,2.0,2838.0,73
462,4,3,60.0,8281,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1,1,8,8,2,0.0,3,4,1,4,4,3,5,553,1,311,0,864,1,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,5,1965.0,3,1,360,5,5,2,0,0,236,0,0,0,0,3,3,8,4,62383,123.42857142857143,10,1.0,2340.0,44
463,10,3,74.0,11988,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,3,1,11,12,2,0.0,3,4,1,4,4,3,3,326,6,0,389,715,1,1,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,5,1939.0,3,1,240,5,5,2,0,0,0,0,0,0,0,10,2,8,4,188700,184.44444444444446,13,1.5,3797.5,74
464,4,3,60.0,8430,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1,1,6,6,1,136.0,3,4,1,2,4,3,5,616,6,0,424,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,6,2005.0,1,0,0,3,3,2,0,0,0,0,0,0,0,10,3,8,4,124000,130.0,10,2.0,2736.0,31
465,0,4,39.189620189668034,3072,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,3,1,12,13,1,18.0,2,4,2,2,4,3,6,0,6,0,1375,1375,1,0,1,4,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,1,2004.0,0,2,398,5,5,2,144,20,0,0,0,0,0,7,0,8,4,178740,157.11111111111111,12,2.0,3732.5,2
466,4,3,85.0,10628,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,0,5,9,10,2,0.0,3,2,1,4,1,1,2,778,6,0,499,1277,1,4,1,4,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,1,1970.0,3,2,526,5,5,2,0,0,0,0,176,0,0,6,1,8,4,167000,182.42857142857142,12,2.0,3455.5,37
467,10,3,79.0,9480,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1,1,8,8,3,224.0,3,4,1,4,4,3,3,386,6,0,342,728,1,0,1,4,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,1,1942.0,3,1,312,5,5,2,168,0,0,0,0,0,0,8,1,8,4,146500,164.4,12,1.5,4032.0,65
468,4,3,98.0,11428,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,1,1,12,13,3,248.0,2,4,2,2,4,3,6,0,6,0,1626,1626,1,0,1,4,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,1,2006.0,2,3,866,5,5,2,0,44,0,0,0,0,0,7,1,8,4,250000,163.4,13,2.0,4762.0,1
469,9,3,76.0,9291,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1,1,6,6,1,120.0,2,4,2,2,4,3,2,426,6,0,406,832,1,0,1,4,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,1,1993.0,2,2,506,5,5,2,144,70,0,0,0,0,0,8,2,8,4,187000,155.45454545454547,11,2.5,4209.0,15
470,0,3,51.23028845167772,6820,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1,1,6,6,2,0.0,2,4,2,2,4,0,2,368,1,1120,0,1488,1,4,1,4,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,1,1985.0,2,2,528,5,5,2,0,54,0,0,140,0,0,8,4,8,4,212000,214.57142857142858,13,2.5,4012.0,25
471,9,3,92.0,11952,1,3,3,0,4,0,14,3,2,0,5,7,6,1977,4,6,14,10,2,0.0,3,4,1,2,4,3,6,0,6,0,808,808,1,4,1,4,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,1,1977.0,2,2,534,5,5,2,0,0,0,0,276,0,0,2,1,8,4,190000,164.08333333333334,13,2.5,4609.0,30
472,2,4,35.0,3675,1,3,3,0,4,0,7,2,2,4,7,6,5,2005,1,1,12,13,1,80.0,3,4,2,2,4,1,2,459,6,0,88,547,1,0,1,4,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,2,2005.0,2,2,525,5,5,2,0,28,0,0,0,0,0,8,2,8,4,148000,153.14285714285714,11,2.0,2760.0,3
473,4,3,110.0,14977,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,1,1,12,13,1,304.0,2,4,2,0,4,1,2,1350,6,0,626,1976,1,0,1,4,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,1,2006.0,2,3,908,5,5,2,250,63,0,0,0,0,0,9,1,6,5,440000,197.6,13,3.0,5698.0,1
474,0,3,41.0,5330,1,3,3,0,4,0,22,2,2,4,2,8,5,2000,1,1,5,5,2,0.0,2,4,2,2,4,0,2,1196,6,0,298,1494,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,1,2000.0,2,2,499,5,5,2,96,48,0,0,0,0,0,10,1,8,4,251000,183.55555555555554,13,3.0,4300.5,7
475,4,3,80.0,8480,1,3,3,0,0,0,19,2,2,0,2,5,6,1963,3,1,6,6,2,0.0,3,4,1,4,4,3,2,630,6,0,340,970,1,4,1,4,970,0,0,970,1,0,1,0,2,1,3,5,6,0,5,1996.0,3,2,624,5,5,2,0,24,0,0,192,0,0,9,1,8,4,132500,138.57142857142858,11,2.0,2737.0,44
476,4,3,75.0,13125,1,3,3,0,4,1,5,2,2,0,2,6,5,1997,1,1,12,13,1,215.0,3,4,2,2,4,1,2,994,6,0,484,1478,1,0,1,4,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,1,1997.0,0,2,508,5,5,2,140,39,0,0,0,0,0,6,2,8,4,208900,149.3,11,3.0,4194.0,11
477,9,3,105.0,13693,1,3,3,0,4,0,16,2,2,0,5,9,5,2006,3,1,12,13,1,772.0,0,4,2,2,4,0,6,0,6,0,2153,2153,1,0,1,4,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,3,2006.0,0,3,694,5,5,2,414,84,0,0,0,0,0,5,1,8,4,380000,203.30769230769232,14,2.5,7481.5,1
478,4,3,79.0,10637,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,3,1,12,13,3,336.0,2,4,2,0,4,1,2,1288,6,0,417,1705,1,0,1,4,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,1,2007.0,2,3,826,5,5,2,208,44,0,0,0,0,0,11,3,8,4,297000,171.8,13,3.0,5037.5,2
479,5,4,50.0,5925,1,3,0,0,4,0,17,2,2,0,2,4,7,1937,3,1,11,12,0,435.0,3,4,0,1,4,3,5,168,6,0,739,907,1,4,1,4,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,5,1995.0,3,2,672,5,5,2,0,72,0,0,0,0,0,5,1,8,2,89471,125.66666666666667,11,1.0,3486.5,70
480,4,3,98.0,16033,1,0,3,0,2,0,16,2,2,0,2,9,5,2004,3,1,12,13,1,378.0,2,4,2,0,4,1,2,1261,6,0,572,1833,1,0,1,4,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,1,2004.0,0,3,772,5,5,2,519,112,0,0,0,0,0,5,0,8,4,326000,168.1818181818182,14,3.0,5380.5,2
481,4,3,72.0,11846,1,0,1,0,4,0,16,2,2,0,2,9,5,2003,3,1,12,13,1,562.0,2,4,2,0,4,1,2,1567,6,0,225,1792,1,0,1,4,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,1,2003.0,0,3,874,5,5,2,206,49,0,0,0,0,0,10,0,8,4,374000,199.11111111111111,14,3.0,5479.0,3
482,10,4,50.0,2500,1,3,3,0,0,0,17,2,2,0,5,7,8,1915,1,1,11,12,2,0.0,2,4,2,4,4,3,0,299,6,0,611,910,1,0,1,4,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,1,1915.0,3,1,164,1,1,2,0,0,0,0,0,0,0,8,3,8,4,155000,182.6,15,2.5,4189.0,94
483,0,4,32.0,4500,1,3,3,0,2,0,11,2,2,3,2,6,5,1998,3,1,12,13,1,116.0,3,4,2,0,4,3,2,897,6,0,319,1216,1,0,1,4,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,1,1998.0,3,2,402,5,5,2,0,125,0,0,0,0,0,7,0,8,4,164000,152.0,11,3.0,3357.0,8
484,4,3,70.68163567622673,7758,1,0,3,0,0,0,19,2,2,0,2,5,7,1962,1,1,6,10,2,0.0,3,2,1,4,4,3,0,588,6,0,411,999,1,2,1,4,999,0,0,999,1,0,1,0,3,1,2,6,6,0,5,1963.0,3,1,264,5,5,2,0,132,0,0,0,0,0,5,1,8,4,132500,124.875,12,2.0,2629.5,45
485,4,3,80.0,9600,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1,1,8,8,2,0.0,2,4,1,4,4,3,0,607,6,0,506,1113,1,2,1,4,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,1,1950.0,3,1,264,5,5,2,0,80,120,0,0,0,0,9,3,8,4,147000,159.0,12,1.0,2914.5,59
486,4,3,79.0,10289,1,3,3,0,4,0,12,2,2,0,2,5,7,1965,3,1,8,8,1,168.0,3,4,1,4,4,3,0,836,6,0,237,1073,1,4,1,4,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,1,1965.0,2,2,515,5,5,2,0,0,0,0,0,0,0,8,1,8,4,156000,119.22222222222223,12,2.5,3108.0,42
487,4,3,70.0,12243,1,0,3,0,4,0,14,2,2,0,2,5,6,1971,1,1,9,10,2,0.0,3,4,1,2,4,0,0,998,6,0,486,1484,1,2,1,4,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,1,1971.0,3,2,487,5,5,2,224,0,0,0,180,0,0,4,1,8,4,175000,148.4,11,2.0,3953.5,36
488,3,3,60.0,10800,1,3,3,0,0,0,17,2,2,1,0,5,4,1900,1,1,13,14,2,0.0,3,1,1,4,0,3,1,664,6,0,290,954,1,4,0,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,1,1970.0,3,2,520,5,1,0,142,0,0,0,0,0,0,7,0,3,4,160000,172.42857142857142,9,2.0,5565.0,106
489,2,4,21.0,1526,1,3,3,0,4,0,10,2,2,3,6,4,8,1970,1,1,5,5,2,0.0,3,2,1,2,4,0,2,515,6,0,115,630,1,4,1,4,630,0,0,630,1,0,1,0,1,1,2,3,6,0,1,1970.0,3,1,286,5,5,2,0,0,0,0,0,0,0,7,3,8,4,86000,126.0,12,2.0,1718.0,39
490,1,4,37.10044666071718,2665,1,3,3,0,4,0,10,2,2,4,5,5,6,1976,1,1,5,5,2,0.0,3,4,2,2,4,2,6,0,6,0,264,264,1,4,1,4,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,3,1976.0,0,1,336,5,5,2,141,24,0,0,0,0,0,8,2,8,4,115000,186.28571428571428,11,1.5,2908.0,32
491,8,3,79.0,9490,1,3,3,0,4,0,12,0,2,0,0,6,7,1941,1,1,13,14,2,0.0,3,4,1,4,4,3,1,403,5,165,238,806,1,4,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,1,1941.0,3,1,240,5,5,2,0,0,32,0,0,0,0,10,0,8,4,133000,225.42857142857142,13,2.0,3679.0,65
492,9,3,105.0,15578,1,0,3,0,0,0,8,2,2,0,5,6,5,2006,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,728,728,1,2,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,1,2006.0,2,2,429,5,5,2,0,0,0,0,0,0,0,7,0,6,5,172785,121.33333333333333,11,2.5,3490.5,0
493,4,3,70.0,7931,1,3,3,0,4,0,12,2,2,0,2,5,6,1960,1,1,3,14,2,0.0,3,4,1,4,4,3,1,374,3,532,363,1269,1,4,1,0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,5,1964.0,3,1,308,5,5,2,0,0,0,0,0,0,0,8,2,8,4,155000,141.0,11,1.5,3326.5,48
494,5,4,50.0,5784,1,3,3,0,4,0,17,0,2,0,2,5,8,1938,1,1,8,8,2,0.0,3,4,0,1,4,3,6,0,6,0,190,190,1,2,1,0,886,0,0,886,0,0,1,0,2,1,3,4,6,0,1,1938.0,3,1,273,5,5,2,144,20,80,0,0,0,0,3,3,8,4,91300,147.66666666666666,13,1.0,2003.5,71
495,5,0,60.0,7879,1,3,3,0,4,0,9,2,2,0,2,4,5,1920,1,1,13,14,2,0.0,3,4,1,4,4,3,5,495,6,0,225,720,1,4,0,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,6,2005.0,1,0,0,3,3,0,0,523,115,0,0,0,0,2,3,8,0,34900,120.0,9,1.0,1800.0,89
496,4,3,105.54272585852806,12692,1,0,3,0,4,0,15,2,2,0,2,8,5,1992,3,1,3,3,2,0.0,2,4,2,2,4,3,2,1231,6,0,1969,3200,1,0,1,4,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,1,1992.0,2,2,546,5,5,2,264,75,291,0,0,0,0,7,1,8,4,430000,230.57142857142858,13,4.0,8329.0,15
497,8,3,60.0,9120,1,3,3,0,4,0,3,2,2,0,0,7,6,1925,1,1,13,14,2,0.0,3,2,2,4,4,3,5,329,6,0,697,1026,1,0,1,4,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,5,1925.0,3,1,240,5,5,0,0,100,0,0,0,0,0,8,2,8,4,184000,165.45454545454547,13,3.0,4273.0,83
498,4,3,65.0,7800,1,3,3,0,4,0,19,2,2,0,2,5,7,1967,3,1,6,6,1,89.0,3,4,2,4,4,3,0,450,6,0,414,864,1,0,1,4,899,0,0,899,0,0,1,0,3,1,2,5,6,0,1,1967.0,0,1,288,5,5,2,64,0,0,0,0,0,0,8,3,8,4,130000,128.42857142857142,12,1.0,2463.0,42
499,4,3,70.0,7535,1,0,3,0,4,0,12,2,2,0,2,5,7,1958,1,1,8,8,2,0.0,3,4,1,4,4,3,1,111,3,279,522,912,1,1,1,4,912,0,0,912,0,1,1,0,2,1,3,5,6,0,1,1958.0,0,1,297,5,5,2,12,285,0,0,0,0,480,8,1,8,4,120000,130.28571428571428,12,1.5,2428.5,49
500,1,4,21.0,1890,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1,1,6,6,1,285.0,3,4,1,4,4,3,1,356,6,0,316,672,1,4,1,4,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,5,1973.0,3,1,264,5,5,2,144,28,0,0,0,0,0,7,1,8,4,113000,121.8,11,1.5,3189.0,34
501,9,1,75.0,9803,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,2,400,6,0,466,866,1,2,1,4,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,1,2005.0,2,2,603,5,5,2,0,108,0,0,0,0,0,4,2,8,4,226700,160.72727272727272,12,2.5,4270.5,3
502,4,3,70.0,9170,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,3,1,8,8,2,0.0,3,4,1,4,4,3,0,698,2,96,420,1214,1,0,1,4,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,5,1965.0,3,2,461,1,1,2,0,0,184,0,0,0,400,6,1,8,4,140000,151.75,12,2.0,3265.5,42
503,4,3,100.0,15602,1,0,3,0,4,0,6,2,2,0,2,7,8,1959,1,1,3,14,2,0.0,3,4,1,4,4,3,0,1247,6,0,254,1501,1,4,1,4,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,1,1959.0,0,2,484,5,5,2,0,54,0,0,161,0,0,5,4,8,4,289000,200.11111111111111,15,3.0,4594.5,51
504,1,3,24.0,2308,1,3,3,0,4,0,13,2,2,4,5,6,5,1974,1,1,9,2,2,0.0,3,4,1,4,4,3,0,257,5,495,103,855,1,4,1,4,855,467,0,1322,0,1,2,1,3,1,3,6,6,1,1,1974.0,3,2,440,5,5,2,260,0,0,0,0,0,0,8,3,8,4,147000,132.2,11,3.0,3291.5,35
505,14,4,60.0,7596,1,3,3,0,4,0,17,0,2,2,5,5,5,1952,3,1,13,14,1,360.0,3,4,1,4,4,3,6,0,6,0,960,960,1,2,1,4,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,5,1952.0,3,2,400,5,5,0,0,0,0,0,0,0,0,9,3,0,4,124500,140.0,10,2.0,4960.0,57
506,9,3,80.0,9554,1,0,3,0,4,0,20,2,2,0,5,8,5,1993,1,1,12,13,1,125.0,2,4,2,2,4,3,2,380,6,0,397,777,1,0,1,4,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,1,1993.0,2,2,471,5,5,2,182,81,0,0,0,0,0,11,0,8,4,215000,159.25,13,2.5,4571.0,13
507,4,1,75.0,7862,1,0,3,0,4,0,21,2,2,0,2,6,5,2009,1,1,12,13,2,0.0,2,4,2,2,4,3,2,27,6,0,1191,1218,1,0,1,4,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,1,2009.0,0,2,676,5,5,2,0,102,0,0,0,0,0,11,3,6,5,208300,174.0,11,2.0,3383.0,0
508,10,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,5,7,9,1928,2,1,8,8,2,0.0,3,0,0,4,4,3,5,141,6,0,548,689,1,0,1,4,689,689,0,1378,0,0,2,0,3,1,2,7,6,1,5,1928.0,3,2,360,5,5,0,0,0,116,0,0,0,0,1,2,8,4,161000,137.8,16,2.0,3280.5,80
509,4,3,80.0,9600,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,1,1,8,8,1,132.0,3,4,1,4,4,3,0,991,6,0,50,1041,1,0,1,4,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,1,1959.0,2,1,270,5,5,2,224,88,0,0,0,0,0,9,3,8,4,124500,130.125,11,2.0,2869.5,50
510,4,3,75.0,14559,1,3,3,0,4,0,12,2,2,0,2,5,7,1951,3,1,13,14,0,70.0,2,4,1,4,4,3,1,650,5,180,178,1008,1,0,1,4,1363,0,0,1363,1,0,1,0,2,1,3,6,2,2,4,1951.0,3,1,288,5,5,2,324,42,0,0,168,0,2000,8,3,8,4,164900,170.375,12,2.0,3444.0,58
511,0,3,40.0,6792,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,1,1,12,13,3,94.0,2,4,2,2,4,3,6,0,6,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,1,2005.0,2,2,474,5,5,2,132,35,0,0,0,0,0,5,0,6,5,202665,152.0,12,2.0,3751.0,1
512,4,3,70.0,9100,1,3,3,0,0,0,12,1,2,0,2,5,5,1958,1,1,12,13,2,0.0,3,4,1,4,4,3,1,521,3,174,169,864,1,4,1,4,864,0,0,864,1,0,1,0,3,1,3,5,6,0,5,1964.0,3,2,624,5,5,2,0,0,0,0,0,0,0,9,0,8,4,129900,123.42857142857143,10,2.0,2472.0,48
513,4,3,71.0,9187,1,3,0,0,0,0,11,2,2,0,2,6,5,1983,1,1,12,13,2,0.0,3,2,2,4,4,3,0,336,6,0,748,1084,1,4,1,4,1080,0,0,1080,0,0,1,1,3,1,3,5,6,0,1,1983.0,3,2,484,5,5,2,120,0,158,0,0,0,0,8,1,8,4,134000,135.0,11,1.5,2944.0,24
514,7,3,55.0,10594,1,3,3,0,4,0,6,2,2,0,1,5,5,1926,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0,6,0,768,768,3,1,0,4,789,0,0,789,0,0,1,0,2,1,3,5,6,0,5,1926.0,3,1,200,4,4,2,0,0,112,0,0,0,0,8,1,8,4,96500,112.71428571428571,10,1.0,2062.0,81
515,4,3,94.0,12220,1,3,3,0,4,0,16,2,2,0,2,10,5,2009,3,1,5,5,1,305.0,0,4,1,0,4,3,2,1436,6,0,570,2006,1,0,1,4,2020,0,0,2020,1,0,2,1,3,1,0,9,6,1,1,2009.0,0,3,900,5,5,2,156,54,0,0,0,0,0,11,3,6,5,402861,155.3846153846154,15,3.5,5798.0,0
516,12,3,99.05622071404613,10448,1,0,3,0,0,0,14,2,2,0,7,6,6,1972,1,1,6,6,1,333.0,3,4,1,4,4,3,6,0,6,0,689,689,1,4,1,4,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,1,1972.0,2,2,583,5,5,2,0,104,0,0,0,0,0,10,3,0,0,158000,192.63636363636363,12,2.5,5207.0,37
517,9,3,79.0,10208,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1,1,12,13,1,921.0,2,4,2,2,4,3,6,0,6,0,1264,1264,1,0,1,4,1277,1067,0,2344,0,0,2,1,3,1,2,7,6,1,1,1996.0,2,3,889,5,5,2,220,0,0,0,0,0,0,9,3,8,4,265000,213.0909090909091,12,2.5,6685.5,13
518,9,3,59.53123862696981,9531,1,0,3,0,1,0,5,2,2,0,5,6,5,1998,1,1,12,13,2,0.0,3,4,2,2,4,2,2,706,6,0,88,794,1,0,1,4,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,1,1998.0,2,2,546,5,5,2,0,36,0,0,0,0,0,7,1,8,4,211000,163.27272727272728,11,3.5,4262.0,9
519,10,3,53.0,10918,1,3,3,0,4,0,6,2,2,0,5,7,9,1926,2,1,8,8,2,0.0,2,4,0,2,4,3,6,0,6,0,1276,1276,1,0,1,4,1276,804,0,2080,0,0,1,1,3,1,2,9,6,2,5,1926.0,3,1,282,5,5,2,0,0,0,0,145,0,0,8,3,8,4,234000,173.33333333333334,16,1.5,4939.0,83
520,3,3,60.0,10800,1,3,3,0,4,0,17,2,2,1,5,4,7,1900,1,1,8,8,2,0.0,3,4,0,3,2,4,4,0,4,0,0,0,1,4,0,0,694,600,0,1294,0,0,2,0,3,2,3,7,6,0,6,2005.0,1,0,0,3,3,0,220,114,210,0,0,0,0,10,2,8,4,106250,117.63636363636364,11,2.0,2588.0,108
521,4,3,90.0,11988,1,0,3,0,0,0,12,1,2,0,2,6,6,1957,1,1,12,13,2,0.0,3,4,1,4,4,3,5,777,6,0,467,1244,1,0,1,0,1244,0,0,1244,0,0,1,1,3,1,3,6,6,2,1,1957.0,3,1,336,5,5,2,0,40,0,0,0,0,0,7,1,8,4,150000,138.22222222222223,12,1.5,3278.0,50
522,8,4,50.0,5000,1,3,3,0,0,0,3,1,2,0,0,6,7,1947,1,1,5,5,2,0.0,3,2,1,4,4,3,0,399,6,0,605,1004,1,0,1,4,1004,660,0,1664,0,0,2,0,3,1,3,7,6,2,5,1950.0,3,2,420,5,5,2,0,24,36,0,0,0,0,1,0,8,4,159000,166.4,13,2.0,4040.0,59
523,9,3,130.0,40094,1,0,0,0,4,0,7,4,4,0,5,10,5,2007,3,1,5,5,3,762.0,0,4,2,0,4,1,2,2260,6,0,878,3138,1,0,1,4,3138,1538,0,4676,1,0,3,1,3,1,0,11,6,1,3,2007.0,0,3,884,5,5,2,208,406,0,0,0,0,0,1,1,6,5,184750,292.25,15,4.5,12125.0,0
524,9,3,95.0,11787,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1,1,12,13,1,594.0,2,4,2,2,4,3,2,719,6,0,660,1379,1,0,1,4,1383,1015,0,2398,1,0,2,1,3,1,2,8,6,1,1,1996.0,0,3,834,5,5,2,239,60,0,0,0,0,0,10,1,8,4,315750,199.83333333333334,12,3.5,6496.5,11
525,4,1,62.0,7500,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,1257,1257,1,0,1,4,1266,0,0,1266,0,0,2,0,3,1,2,6,6,1,1,2005.0,3,2,453,5,5,2,38,144,0,0,0,0,0,6,0,8,4,176000,140.66666666666666,12,2.0,3387.0,1
526,4,3,70.0,13300,1,3,3,0,4,0,12,2,2,0,2,5,7,1956,3,1,13,14,2,0.0,3,4,1,2,4,3,5,377,6,0,551,928,1,4,1,4,928,0,0,928,0,0,1,0,2,1,3,4,6,0,1,1956.0,3,1,252,5,5,2,261,0,156,0,0,0,0,8,1,8,4,132000,154.66666666666666,12,1.0,2446.0,51
527,9,3,67.0,14948,1,0,3,0,4,0,16,2,2,0,5,9,5,2008,3,1,12,13,3,268.0,0,4,2,0,4,0,2,1330,6,0,122,1452,1,0,1,4,1476,1237,0,2713,1,0,2,1,3,1,0,11,6,1,1,2008.0,0,3,858,5,5,2,126,66,0,0,0,0,0,2,2,6,5,446261,180.86666666666667,14,3.5,6849.0,0
