,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
1796,0,1,4,2,29.0,1,0.0,51.0,0.0,37.0,704.0,1
1797,1,0,3,2,15.0,1,0.0,0.0,0.0,0.0,0.0,0
1798,1,1,3,0,22.0,1,1744.0,79.0,0.0,12.0,1514.0,1
1799,1,0,0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1800,1,0,0,2,52.0,1,0.0,0.0,0.0,0.0,0.0,0
1801,1,1,0,2,38.0,1,34.0,2043.0,0.0,1339.0,0.0,0
1802,2,1,4,2,46.0,1,731.0,0.0,288.0,0.0,2.0,1
1803,0,0,6,0,23.0,1,0.0,0.0,0.0,0.0,0.0,1
1804,1,1,2,2,63.0,1,0.0,4286.0,18.0,4.0,872.0,0
1805,1,0,2,0,24.0,1,0.0,0.0,0.0,0.0,0.0,0
1806,0,0,6,2,50.0,1,0.0,0.0,0.0,0.0,0.0,1
1807,0,0,6,2,20.0,1,0.0,0.0,0.0,0.0,0.0,1
1808,2,1,3,2,55.0,1,2424.0,0.0,1.0,0.0,284.0,1
1809,0,1,4,1,21.0,1,0.0,0.0,107.0,166.0,388.0,0
1810,1,0,2,0,56.0,1,0.0,0.0,0.0,0.0,0.0,0
1811,0,1,4,2,45.0,1,10.0,0.0,0.0,311.0,0.0,0
1812,0,0,6,0,18.0,1,0.0,0.0,0.0,0.0,0.0,1
1813,0,1,5,2,47.0,1,7.0,877.0,17.0,0.0,0.0,1
1814,0,1,5,2,36.0,1,0.0,0.0,1508.0,110.0,117.0,0
1815,2,1,5,2,57.0,0,975.0,0.0,295.0,39.0,0.0,1
1816,2,1,3,2,13.0,1,3037.0,10.0,43.0,0.0,0.0,1
1817,2,1,5,2,27.0,1,120.0,0.0,1476.0,3.0,0.0,1
1818,0,1,5,2,20.0,1,717.0,0.0,0.0,0.0,0.0,1
1819,0,1,6,2,47.0,1,0.0,444.0,328.0,56.0,305.0,1
1820,0,1,4,2,15.0,1,0.0,0.0,787.0,0.0,0.0,1
1821,0,1,6,2,34.0,1,0.0,0.0,53.0,731.0,0.0,1
1822,0,1,5,2,21.0,1,942.0,0.0,0.0,0.0,7.0,1
1823,0,1,5,2,51.0,1,0.0,0.0,0.0,101.0,1357.0,1
1824,0,1,4,2,23.0,1,382.0,0.0,398.0,8.0,0.0,1
1825,0,1,5,2,58.0,1,0.0,0.0,0.0,0.0,717.0,1
1826,2,1,3,2,37.0,1,2765.0,0.0,1134.0,0.0,0.0,1
1827,2,1,3,1,44.0,1,708.0,0.0,5.0,0.0,74.0,0
1828,0,0,6,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1
1829,1,0,2,2,15.0,1,0.0,0.0,0.0,0.0,0.0,0
1830,1,1,2,2,40.0,1,0.0,382.0,0.0,1.0,3822.0,1
1831,1,1,2,0,29.0,1,0.0,433.0,4899.0,393.0,260.0,0
1832,0,0,4,2,36.0,1,0.0,0.0,0.0,0.0,0.0,0
1833,0,1,4,1,21.0,1,0.0,0.0,677.0,4.0,0.0,0
1834,0,1,6,2,35.0,1,302.0,6.0,0.0,6.0,613.0,0
1835,0,1,5,2,24.0,1,3.0,361.0,94.0,824.0,160.0,1
1836,0,1,6,0,2.0,1,0.0,0.0,0.0,0.0,0.0,1
1837,0,0,6,2,0.0,1,225.0,0.0,0.0,0.0,0.0,0
1838,0,1,5,2,43.0,1,0.0,0.0,0.0,1200.0,17.0,1
1839,1,1,2,2,63.0,1,225.0,869.0,1.0,375.0,3377.0,1
1840,0,0,6,2,30.0,1,0.0,0.0,0.0,0.0,0.0,0
1841,0,0,6,1,38.0,1,0.0,0.0,0.0,0.0,0.0,0
1842,1,1,2,0,27.0,1,225.0,21066.0,0.0,2448.0,2293.0,0
1843,0,1,5,1,54.0,1,3.0,0.0,56.0,633.0,0.0,1
1844,1,0,0,0,39.0,1,0.0,0.0,0.0,0.0,0.0,0
1845,2,1,3,2,41.0,1,3702.0,0.0,1.0,0.0,18.0,1
1846,0,1,6,2,22.0,1,0.0,0.0,0.0,10.0,761.0,1
1847,1,1,1,0,23.0,1,0.0,8037.0,174.0,1.0,2.0,0
1848,1,1,1,2,34.0,1,15.0,3578.0,0.0,311.0,473.0,0
1849,1,0,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,0
1850,1,1,1,2,39.0,1,1.0,2972.0,0.0,3175.0,1.0,1
1851,1,0,1,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0
1852,1,0,1,2,64.0,1,0.0,0.0,0.0,0.0,0.0,0
1853,1,0,1,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
1854,2,0,5,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
1855,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
1856,0,1,5,2,26.0,1,401.0,0.0,693.0,62.0,0.0,1
1857,0,0,6,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
1858,0,1,6,2,29.0,1,1434.0,5.0,0.0,0.0,0.0,1
1859,0,0,6,2,44.0,1,0.0,0.0,0.0,0.0,0.0,0
1860,0,1,4,2,27.0,1,196.0,602.0,0.0,0.0,198.0,1
1861,0,1,6,1,17.0,1,414.0,0.0,139.0,28.0,173.0,1
1862,1,1,5,0,37.0,1,0.0,3166.0,0.0,91.0,6.0,0
1863,2,0,5,0,19.0,1,0.0,0.0,0.0,0.0,0.0,0
1864,0,0,6,2,44.0,1,0.0,0.0,0.0,0.0,0.0,1
1865,0,1,5,0,22.0,1,0.0,0.0,30.0,499.0,138.0,1
1866,0,1,4,2,22.0,1,213.0,85.0,352.0,12.0,1.0,0
1867,2,0,5,2,21.0,1,225.0,0.0,0.0,0.0,0.0,0
1868,0,1,5,2,31.0,1,1062.0,0.0,802.0,71.0,0.0,1
1869,0,1,4,2,17.0,1,0.0,0.0,249.0,537.0,5.0,0
1870,0,1,6,1,30.0,1,231.0,0.0,0.0,274.0,26.0,1
1871,0,1,5,2,15.0,1,12.0,25.0,197.0,631.0,0.0,1
1872,0,1,6,2,42.0,1,37.0,1670.0,0.0,0.0,0.0,0
1873,0,1,5,2,55.0,1,373.0,1.0,1.0,496.0,0.0,1
1874,1,1,2,0,28.0,1,5.0,2676.0,13.0,0.0,157.0,0
1875,0,1,5,2,33.0,1,673.0,194.0,548.0,59.0,40.0,1
1876,0,1,6,2,19.0,1,3.0,6.0,20.0,60.0,719.0,1
1877,0,1,5,2,24.0,1,225.0,856.0,0.0,0.0,5.0,1
1878,0,1,6,2,4.0,1,0.0,0.0,0.0,0.0,0.0,1
1879,0,0,6,2,2.0,1,0.0,0.0,0.0,0.0,0.0,1
1880,1,1,0,0,30.0,1,0.0,5734.0,0.0,5.0,1.0,0
1881,1,1,1,2,31.0,1,0.0,0.0,0.0,0.0,0.0,1
1882,1,0,1,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0
1883,1,0,1,0,40.0,1,0.0,0.0,0.0,0.0,0.0,0
1884,0,0,6,1,33.0,1,0.0,0.0,0.0,0.0,305.0,0
1885,0,0,6,1,46.0,1,0.0,0.0,0.0,0.0,305.0,1
1886,1,1,1,0,30.0,0,1250.0,865.0,0.0,3725.0,5416.0,1
1887,0,1,5,2,17.0,1,0.0,0.0,0.0,0.0,804.0,1
1888,0,1,5,2,19.0,1,1139.0,18.0,0.0,0.0,671.0,0
1889,1,1,1,0,22.0,1,0.0,5183.0,0.0,1080.0,2.0,0
1890,1,1,1,0,20.0,1,0.0,162.0,0.0,148.0,7619.0,1
1891,0,1,5,1,36.0,1,0.0,809.0,0.0,86.0,0.0,1
1892,0,1,6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
1893,0,1,4,0,17.0,1,44.0,1535.0,10.0,51.0,0.0,0
1894,0,0,6,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
1895,0,0,6,1,15.0,1,0.0,0.0,0.0,0.0,0.0,0
1896,0,1,6,2,20.0,1,0.0,4.0,429.0,0.0,287.0,1
1897,0,1,5,0,19.0,1,30.0,1.0,1051.0,0.0,6.0,0
1898,0,1,5,1,24.0,1,662.0,0.0,0.0,0.0,9.0,1
1899,0,1,5,0,43.0,1,0.0,6.0,730.0,1.0,0.0,1
1900,2,0,5,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0
1901,0,1,5,2,42.0,1,399.0,75.0,38.0,771.0,0.0,1
1902,0,1,5,2,21.0,1,6.0,133.0,503.0,0.0,2.0,1
1903,1,0,1,2,50.0,1,0.0,0.0,0.0,0.0,0.0,0
1904,1,0,1,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
1905,0,0,6,2,64.0,1,225.0,0.0,0.0,0.0,0.0,0
1906,0,1,5,2,50.0,1,0.0,0.0,0.0,785.0,19.0,1
1907,2,0,5,2,24.0,1,225.0,0.0,0.0,0.0,0.0,0
1908,0,1,5,2,27.0,1,0.0,0.0,634.0,1.0,23.0,0
1909,0,0,6,0,42.0,1,0.0,0.0,0.0,0.0,305.0,0
1910,0,0,6,0,30.0,1,0.0,0.0,0.0,0.0,0.0,1
1911,0,1,4,2,20.0,1,2.0,0.0,694.0,0.0,22.0,0
1912,2,1,4,2,31.0,1,162.0,1211.0,4.0,0.0,1.0,0
1913,1,1,2,0,26.0,1,281.0,741.0,13.0,0.0,4724.0,1
1914,1,1,2,0,39.0,1,0.0,458.0,0.0,1528.0,1119.0,1
1915,0,1,6,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
1916,0,1,6,1,32.0,1,0.0,58.0,0.0,0.0,642.0,0
1917,0,0,6,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
1918,0,1,6,2,6.0,1,0.0,0.0,0.0,0.0,0.0,0
1919,0,0,6,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
1920,0,0,6,2,11.0,1,0.0,0.0,0.0,0.0,0.0,1
1921,0,0,6,2,52.0,1,0.0,0.0,0.0,0.0,0.0,1
1922,0,1,5,2,14.0,1,16.0,0.0,0.0,712.0,149.0,1
1923,0,1,5,2,68.0,1,0.0,286.0,0.0,1739.0,13.0,1
1924,0,0,6,1,18.0,1,0.0,0.0,0.0,0.0,0.0,0
1925,0,1,6,2,55.0,1,2.0,0.0,0.0,0.0,907.0,0
1926,0,1,6,0,22.0,1,1430.0,0.0,0.0,0.0,423.0,1
1927,1,1,3,2,34.0,1,0.0,5063.0,0.0,56.0,327.0,0
1928,2,1,5,2,17.0,1,583.0,0.0,753.0,0.0,0.0,1
1929,0,0,6,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1
1930,0,1,5,2,13.0,1,12.0,0.0,0.0,0.0,1963.0,1
1931,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
1932,1,0,2,2,30.0,1,0.0,0.0,0.0,0.0,0.0,0
1933,1,1,2,2,27.0,0,0.0,0.0,72.0,668.0,2713.0,1
1934,0,1,4,2,17.0,1,225.0,1.0,533.0,326.0,0.0,0
1935,1,1,2,0,45.0,1,0.0,3559.0,0.0,3615.0,163.0,1
1936,1,1,2,0,28.0,1,167.0,2406.0,71.0,283.0,650.0,0
1937,0,1,5,2,23.0,1,177.0,0.0,7.0,0.0,448.0,1
1938,1,1,3,2,24.0,1,1289.0,3343.0,0.0,4996.0,729.0,1
1939,1,1,3,2,23.0,1,9.0,4081.0,0.0,0.0,16.0,0
1940,0,1,5,0,29.0,1,270.0,0.0,0.0,25.0,343.0,1
1941,0,1,6,2,46.0,1,430.0,0.0,340.0,52.0,61.0,1
1942,0,1,5,1,17.0,1,8.0,911.0,0.0,0.0,0.0,0
1943,0,1,6,2,20.0,1,0.0,0.0,4.0,35.0,769.0,1
1944,0,1,5,2,24.0,1,121.0,20.0,0.0,68.0,506.0,1
1945,1,1,0,2,40.0,1,19.0,10.0,1.0,4759.0,6007.0,1
1946,1,0,0,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
1947,1,1,2,2,38.0,1,0.0,590.0,2640.0,6202.0,99.0,1
1948,1,1,0,2,65.0,1,51.0,4451.0,0.0,20.0,397.0,0
1949,1,1,0,2,19.0,1,0.0,1342.0,0.0,152.0,556.0,0
1950,0,1,5,2,54.0,1,0.0,0.0,872.0,0.0,1.0,0
1951,0,1,5,0,38.0,1,0.0,717.0,0.0,0.0,0.0,1
1952,0,1,6,2,40.0,1,51.0,0.0,1.0,368.0,509.0,0
1953,0,1,5,1,21.0,1,225.0,2.0,133.0,0.0,549.0,1
1954,0,1,5,2,22.0,1,8.0,0.0,801.0,0.0,12.0,0
1955,0,1,5,2,33.0,1,356.0,458.0,0.0,245.0,0.0,1
1956,2,1,3,2,18.0,1,29.0,0.0,2315.0,0.0,1.0,0
1957,2,1,4,2,43.0,1,546.0,0.0,41.0,710.0,0.0,1
1958,2,1,5,2,13.0,1,6726.0,0.0,1605.0,1266.0,0.0,1
1959,2,1,5,2,26.0,1,1751.0,0.0,0.0,0.0,0.0,1
1960,2,1,3,2,22.0,1,2300.0,0.0,22.0,256.0,0.0,1
1961,2,0,5,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0
1962,0,1,5,1,25.0,1,0.0,11.0,0.0,13.0,1344.0,1
1963,2,1,5,2,29.0,1,216.0,10.0,611.0,594.0,0.0,1
1964,2,1,5,2,49.0,1,1624.0,0.0,68.0,311.0,0.0,1
1965,1,0,1,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
1966,2,1,3,2,45.0,1,10.0,1095.0,1474.0,0.0,0.0,0
1967,0,1,5,1,45.0,1,0.0,0.0,734.0,3.0,5.0,0
1968,1,1,2,2,30.0,1,63.0,9314.0,249.0,2624.0,4538.0,1
1969,0,1,5,2,29.0,1,776.0,0.0,4.0,0.0,23.0,1
1970,0,1,5,2,26.0,1,0.0,0.0,0.0,0.0,0.0,1
1971,0,0,6,0,16.0,1,0.0,0.0,0.0,0.0,0.0,1
1972,0,1,6,0,20.0,1,1.0,0.0,0.0,4926.0,1.0,1
1973,0,1,6,2,33.0,1,235.0,2.0,1.0,650.0,0.0,1
1974,0,0,6,2,18.0,1,0.0,0.0,0.0,0.0,0.0,1
1975,2,1,5,2,24.0,1,600.0,593.0,1404.0,0.0,1.0,1
1976,2,1,5,2,29.0,1,860.0,305.0,18.0,1415.0,0.0,1
1977,1,0,1,0,40.0,1,0.0,0.0,0.0,0.0,0.0,0
1978,1,0,3,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
1979,0,0,6,2,35.0,1,0.0,0.0,0.0,0.0,0.0,1
1980,1,1,5,2,31.0,1,0.0,8718.0,0.0,13036.0,267.0,1
1981,0,0,6,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1
1982,2,1,3,2,49.0,1,0.0,0.0,1058.0,0.0,0.0,0
1983,0,0,6,2,23.0,1,0.0,0.0,0.0,0.0,0.0,1
1984,0,0,6,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1
1985,0,0,6,1,14.0,1,0.0,0.0,0.0,0.0,0.0,0
1986,0,1,6,0,21.0,1,770.0,0.0,0.0,40.0,0.0,1
1987,0,1,6,2,18.0,1,0.0,1.0,0.0,80.0,826.0,1
1988,0,1,5,2,29.0,1,717.0,0.0,0.0,0.0,0.0,1
1989,0,1,5,2,19.0,1,721.0,62.0,7.0,0.0,0.0,0
1990,0,1,6,2,22.0,1,624.0,0.0,0.0,0.0,185.0,1
1991,0,1,5,2,17.0,1,736.0,0.0,2.0,20.0,0.0,1
1992,0,1,5,1,13.0,1,0.0,2.0,480.0,10.0,176.0,1
1993,0,1,4,2,26.0,1,0.0,458.0,0.0,91.0,900.0,1
1994,2,1,3,2,29.0,1,1054.0,0.0,43.0,85.0,0.0,1
1995,2,0,5,2,16.0,1,0.0,0.0,0.0,0.0,0.0,0
1996,2,1,5,2,20.0,1,1146.0,0.0,0.0,0.0,3.0,1
1997,0,1,4,2,20.0,1,75.0,0.0,0.0,1545.0,0.0,1
1998,0,1,4,2,23.0,1,426.0,0.0,362.0,0.0,0.0,1
1999,0,1,6,2,61.0,1,2.0,0.0,17.0,868.0,28.0,1
2000,2,0,5,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
2001,2,1,5,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0
2002,2,1,5,0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
2003,0,0,6,0,13.0,1,0.0,0.0,0.0,0.0,0.0,0
2004,2,0,5,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
2005,0,1,5,2,18.0,1,0.0,0.0,698.0,0.0,0.0,0
2006,0,1,4,0,66.0,1,0.0,0.0,1610.0,0.0,0.0,0
2007,2,0,5,2,39.0,1,0.0,0.0,0.0,0.0,0.0,0
2008,0,1,5,2,21.0,1,0.0,1433.0,0.0,1234.0,0.0,1
2009,0,0,6,2,7.0,1,0.0,0.0,0.0,0.0,0.0,1
2010,0,0,5,2,56.0,1,0.0,0.0,0.0,0.0,0.0,1
2011,0,1,5,2,15.0,1,0.0,951.0,128.0,0.0,0.0,1
2012,2,1,4,2,29.0,1,1146.0,0.0,47.0,0.0,105.0,0
2013,0,1,5,2,13.0,1,579.0,226.0,61.0,1.0,7.0,1
2014,1,0,1,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
2015,0,0,6,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1
2016,0,1,5,2,45.0,1,2138.0,0.0,0.0,659.0,0.0,1
2017,0,0,6,2,21.0,1,0.0,0.0,0.0,0.0,305.0,1
2018,0,1,6,2,19.0,1,78.0,0.0,0.0,550.0,0.0,1
2019,0,1,5,2,49.0,1,651.0,25.0,0.0,849.0,2.0,1
2020,0,1,5,2,21.0,1,0.0,820.0,0.0,45.0,0.0,0
2021,0,1,5,2,18.0,1,0.0,402.0,2027.0,0.0,0.0,0
2022,2,0,5,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
2023,2,0,5,1,27.0,1,0.0,0.0,0.0,0.0,0.0,0
2024,2,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
2025,0,1,6,2,27.0,1,0.0,0.0,6.0,745.0,22.0,1
2026,1,0,1,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0
2027,0,1,5,1,20.0,1,38.0,220.0,495.0,0.0,305.0,1
2028,2,0,5,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
2029,2,1,5,2,20.0,1,212.0,0.0,991.0,0.0,13.0,1
2030,0,1,5,2,24.0,1,388.0,0.0,7.0,409.0,0.0,1
2031,0,1,6,2,41.0,1,2.0,0.0,551.0,5577.0,68.0,1
2032,0,1,6,1,23.0,1,0.0,774.0,0.0,0.0,0.0,0
2033,0,0,6,1,27.0,1,0.0,0.0,0.0,0.0,0.0,0
2034,0,0,6,0,58.0,1,0.0,0.0,0.0,0.0,0.0,0
2035,2,0,5,2,53.0,1,0.0,0.0,0.0,311.0,0.0,0
2036,1,1,2,2,30.0,1,437.0,3585.0,0.0,4488.0,281.0,1
2037,0,1,5,0,24.0,1,1.0,0.0,0.0,318.0,247.0,1
2038,1,1,1,2,31.0,1,46.0,1935.0,0.0,995.0,1254.0,1
2039,2,1,5,1,46.0,1,607.0,0.0,41.0,334.0,251.0,1
2040,2,1,5,2,20.0,1,938.0,59.0,31.0,12.0,0.0,1
2041,0,0,6,2,20.0,1,0.0,0.0,0.0,0.0,0.0,1
2042,0,1,5,2,30.0,1,0.0,236.0,0.0,1149.0,0.0,1
2043,0,1,5,0,24.0,1,0.0,421.0,0.0,207.0,63.0,1
2044,0,1,6,2,34.0,1,0.0,0.0,0.0,628.0,0.0,1
2045,0,1,5,2,20.0,1,1750.0,0.0,446.0,0.0,76.0,1
2046,2,0,5,2,48.0,1,0.0,0.0,0.0,0.0,0.0,0
2047,0,1,5,1,25.0,1,0.0,0.0,619.0,0.0,70.0,1
2048,0,0,6,2,43.0,1,0.0,0.0,0.0,0.0,0.0,1
2049,0,1,5,2,27.0,1,0.0,280.0,119.0,646.0,5.0,0
2050,1,1,1,2,47.0,1,225.0,32.0,0.0,4027.0,1440.0,1
2051,1,1,1,0,26.0,1,26.0,4587.0,0.0,102.0,0.0,0
2052,1,0,1,2,37.0,1,0.0,0.0,0.0,0.0,0.0,0
2053,1,1,1,0,42.0,1,0.0,1180.0,0.0,2677.0,283.0,1
2054,0,1,4,0,61.0,1,0.0,654.0,902.0,0.0,68.0,0
2055,2,1,5,2,29.0,1,1443.0,1108.0,47.0,0.0,0.0,1
2056,1,1,3,0,32.0,1,0.0,1968.0,13.0,1051.0,305.0,0
2057,2,1,5,2,51.0,1,1671.0,0.0,17.0,0.0,0.0,1
2058,2,1,3,2,43.0,1,2019.0,0.0,560.0,0.0,0.0,1
2059,1,0,1,0,25.0,1,0.0,0.0,0.0,0.0,0.0,0
2060,0,1,4,2,31.0,1,0.0,0.0,187.0,602.0,0.0,1
2061,0,1,5,1,13.0,1,0.0,14.0,857.0,0.0,72.0,1
2062,0,1,6,2,20.0,1,546.0,0.0,228.0,0.0,0.0,1
2063,0,1,5,2,29.0,1,1356.0,20.0,0.0,13.0,0.0,1
2064,0,0,6,2,16.0,1,0.0,0.0,0.0,0.0,0.0,1
2065,0,1,5,2,15.0,1,0.0,2347.0,0.0,380.0,0.0,0
2066,0,1,5,2,50.0,1,0.0,5.0,0.0,2170.0,0.0,1
2067,1,1,0,0,41.0,0,0.0,29813.0,0.0,1257.0,6.0,0
2068,1,1,0,2,43.0,1,2.0,2229.0,33.0,6.0,198.0,0
2069,1,0,0,2,32.0,1,0.0,0.0,0.0,0.0,0.0,0
2070,1,1,0,2,36.0,1,0.0,3206.0,0.0,698.0,72.0,1
2071,0,0,5,0,18.0,1,0.0,0.0,0.0,0.0,0.0,0
2072,0,1,6,2,47.0,1,0.0,0.0,880.0,0.0,2.0,0
2073,0,0,6,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0
2074,0,1,6,2,29.0,1,0.0,86.0,0.0,252.0,570.0,1
2075,0,1,5,2,14.0,1,0.0,600.0,0.0,204.0,0.0,0
2076,0,0,6,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1
2077,2,1,4,2,63.0,1,1172.0,0.0,1.0,311.0,0.0,1
2078,0,1,5,2,22.0,1,48.0,329.0,182.0,26.0,154.0,1
2079,2,1,4,2,32.0,1,2.0,416.0,26.0,510.0,0.0,1
2080,0,1,5,0,31.0,1,0.0,14.0,671.0,1.0,3.0,1
2081,0,1,5,2,24.0,1,0.0,1220.0,0.0,140.0,0.0,1
2082,0,1,6,2,39.0,1,9.0,18.0,0.0,2.0,878.0,1
2083,2,0,5,0,20.0,1,0.0,0.0,0.0,0.0,0.0,0
2084,2,0,5,0,20.0,1,0.0,0.0,0.0,0.0,0.0,0
2085,2,1,4,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
2086,2,1,4,0,20.0,1,552.0,8.0,1348.0,5.0,305.0,1
2087,2,1,3,2,31.0,1,21.0,0.0,1031.0,0.0,305.0,1
2088,2,0,5,0,17.0,1,0.0,0.0,0.0,0.0,0.0,0
2089,2,1,5,2,24.0,1,2538.0,0.0,61.0,0.0,0.0,1
2090,0,1,5,2,27.0,1,203.0,539.0,0.0,0.0,0.0,1
2091,1,1,2,0,28.0,1,0.0,162.0,741.0,3733.0,99.0,0
2092,1,0,2,2,41.0,1,0.0,0.0,0.0,0.0,0.0,0
2093,1,0,0,0,25.0,1,0.0,0.0,0.0,0.0,0.0,0
2094,0,1,5,1,26.0,1,93.0,0.0,469.0,0.0,0.0,0
2095,0,1,5,2,27.0,1,485.0,1109.0,921.0,0.0,1.0,1
2096,0,1,6,2,22.0,1,38.0,483.0,80.0,47.0,121.0,0
2097,1,1,0,0,62.0,1,320.0,1179.0,756.0,4996.0,85.0,1
2098,1,1,0,2,58.0,1,2.0,1.0,14.0,2.0,1153.0,1
2099,0,1,6,2,37.0,1,0.0,1368.0,0.0,311.0,960.0,1
2100,0,1,6,2,54.0,1,701.0,32.0,171.0,8.0,0.0,1
2101,0,1,5,2,26.0,1,0.0,10.0,0.0,702.0,1.0,1
2102,1,0,2,0,44.0,1,0.0,0.0,0.0,0.0,0.0,0
2103,1,0,2,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
2104,0,0,6,2,47.0,1,0.0,0.0,0.0,0.0,0.0,0
2105,1,1,2,2,27.0,0,0.0,3341.0,174.0,80.0,654.0,0
2106,1,0,1,0,22.0,1,0.0,0.0,0.0,0.0,0.0,0
2107,0,0,6,2,46.0,1,225.0,0.0,0.0,0.0,0.0,0
2108,0,1,5,2,29.0,1,0.0,0.0,885.0,0.0,0.0,0
2109,0,1,6,0,43.0,1,485.0,4.0,136.0,48.0,0.0,1
2110,0,1,5,2,42.0,1,0.0,0.0,32.0,772.0,0.0,1
2111,0,1,5,2,39.0,1,0.0,0.0,13.0,0.0,868.0,0
2112,2,1,5,2,30.0,1,616.0,0.0,185.0,210.0,475.0,1
2113,2,1,4,2,43.0,1,2318.0,0.0,647.0,81.0,0.0,0
2114,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
2115,2,0,5,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0
2116,2,1,5,2,46.0,1,171.0,0.0,1257.0,5.0,0.0,0
2117,0,1,6,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
2118,0,0,5,0,21.0,1,0.0,0.0,0.0,0.0,0.0,0
2119,0,1,6,2,1.0,1,0.0,0.0,0.0,0.0,0.0,0
2120,0,1,4,2,22.0,1,0.0,0.0,0.0,10.0,778.0,1
2121,1,0,2,0,27.0,1,0.0,0.0,0.0,0.0,0.0,0
2122,1,0,2,0,28.0,1,0.0,0.0,0.0,0.0,0.0,0
2123,2,1,5,1,36.0,1,241.0,0.0,670.0,0.0,0.0,1
2124,0,1,6,2,19.0,1,26.0,313.0,470.0,0.0,0.0,1
2125,1,0,2,0,18.0,1,0.0,0.0,174.0,0.0,0.0,0
2126,1,1,1,0,47.0,1,0.0,140.0,174.0,85.0,3970.0,1
2127,1,1,1,2,18.0,1,20.0,1064.0,0.0,0.0,11643.0,1
2128,0,1,4,2,6.0,1,0.0,0.0,0.0,0.0,0.0,0
2129,0,1,5,2,20.0,1,0.0,544.0,1.0,0.0,378.0,1
2130,2,1,5,2,18.0,1,262.0,302.0,1127.0,4225.0,0.0,1
2131,0,1,5,2,37.0,1,0.0,1.0,0.0,219.0,305.0,1
2132,0,1,4,2,22.0,1,12.0,746.0,802.0,58.0,0.0,1
2133,2,1,5,2,37.0,1,20.0,0.0,2559.0,20.0,0.0,0
2134,0,1,6,0,6.0,1,0.0,0.0,0.0,311.0,0.0,1
2135,0,1,6,2,36.0,1,3.0,0.0,435.0,8.0,277.0,1
2136,0,1,5,0,46.0,1,426.0,37.0,0.0,0.0,568.0,1
2137,0,1,5,2,75.0,1,0.0,0.0,1224.0,311.0,1769.0,1
2138,0,1,5,2,37.0,1,0.0,8.0,70.0,360.0,258.0,1
2139,0,0,6,2,22.0,1,0.0,0.0,174.0,0.0,0.0,0
2140,0,1,5,1,33.0,1,270.0,412.0,1.0,311.0,5.0,1
2141,2,1,5,2,35.0,1,174.0,0.0,381.0,0.0,62.0,1
2142,1,1,2,0,19.0,1,0.0,458.0,0.0,0.0,8195.0,1
2143,1,1,2,0,34.0,1,0.0,22.0,174.0,3028.0,3768.0,1
2144,0,1,5,2,23.0,1,1010.0,0.0,33.0,10.0,0.0,0
2145,0,1,6,0,37.0,1,1508.0,458.0,0.0,1.0,0.0,1
2146,0,1,5,0,24.0,1,1367.0,0.0,1.0,0.0,0.0,1
2147,1,1,0,2,54.0,0,0.0,3381.0,0.0,4463.0,34.0,1
2148,2,1,5,0,52.0,1,1377.0,0.0,32.0,22.0,0.0,0
